번호,사업장명,소재지전체주소,도로명전체주소,도로명우편번호,자연환경,숙소환경,테마,지역코드,상세코드,위도,경도,COL1,COL2
1786,꽃주렁나무주렁 캠핑장,경기도 용인시 처인구 이동읍 어비리 205,경기도 용인시 처인구 이동읍 경기동로1024번길 40,17139,sea,easycamping,kids,3,307,37.11433,127.2093,,
1787,캠프레이크,경기도 용인시 기흥구 고매동 539-1,경기도 용인시 기흥구 동탄기흥로785번길 21-5 (고매동),17101,lake,caravan,pet,3,307,37.22745,127.0999,,
1788,정광산 관광농원,경기도 용인시 처인구 모현읍 초부리 310-14,경기도 용인시 처인구 모현읍 초부로 215-5,17037,mountain,camping,family,3,307,37.31528,127.2651,,
1789,소풍캠핑장,경기도 용인시 처인구 이동읍 송전리 218-1,경기도 용인시 처인구 이동읍 경기동로785번길 30,17137,river,glamping,couple,3,307,37.13361,127.2057,,
1790,신선계곡야영장,경기도 광주시 퇴촌면 관음리 182,경기도 광주시 퇴촌면 천진암로 768,12713,sea,easycamping,kids,3,312,37.44916,127.3446,,
1791,더포레스트 연지곤지점,경기도 광주시 곤지암읍 삼리 430,경기도 광주시 곤지암읍 경충대로 729,12805,lake,caravan,pet,3,312,37.352,127.3236,,
1792,소나무캠핑,충청북도 단양군 가곡면 어의곡리 114-2번지,충청북도 단양군 가곡면 새밭로 794 (소나무집),27023,mountain,camping,family,8,802,36.98898,128.4551,,
1793,소풍관광농원,충청북도 단양군 영춘면 의풍리 883번지,충청북도 단양군 영춘면 김삿갓로 126-10,395837,sea,easycamping,kids,8,802,37.07688,128.6077,,
1794,천동계곡 캠핑장,충청북도 단양군 단양읍 천동리 380-11 그린농원,충청북도 단양군 단양읍 천동4길 10-8,27024,lake,caravan,pet,8,802,36.96619,128.4196,,
1795,한스빌리지,충청북도 단양군 가곡면 대대리 147번지,충청북도 단양군 가곡면 새밭로 393,27023,mountain,camping,family,8,802,37.00117,128.4168,,
1796,파인 카라반 캠핑장,충청북도 단양군 가곡면 향산리 503-9,충청북도 단양군 가곡면 남한강로 1038,27022,river,glamping,couple,8,802,37.05703,128.4161,,
1797,사나래카라반캠핑,경상북도 포항시 남구 장기면 계원리 443-1,경상북도 포항시 남구 장기면 동해안로 2932,37947,sea,easycamping,kids,16,1621,35.85833,129.5249,,
1798,행복한 소풍 캠핑장,인천광역시 강화군 화도면 내리 1498-1,인천광역시 강화군 화도면 마니산로 902-15,23059,mountain,camping,family,2,201,37.63916,126.4008,,
1799,얏호캠핑장,인천광역시 강화군 길상면 동검리 158-6번지,인천광역시 강화군 길상면 동검길 159-27,23053,lake,caravan,pet,2,201,37.58778,126.512,,
1800,석모도 부자캠핑,인천광역시 강화군 삼산면 상리 12-2,인천광역시 강화군 삼산면 상리길281번길 93,23004,mountain,camping,family,2,201,37.74386,126.3075,,
1801,낙조힐링캠핑장,인천광역시 강화군 화도면 장화리 511-1,인천광역시 강화군 화도면 해안남로 2425,23061,river,glamping,couple,2,201,37.62043,126.3815,,
1802,프랭클리 글램핑,인천광역시 강화군 선원면 선행리 492-5번지,인천광역시 강화군 선원면 시리미로237번길 32,23039,lake,caravan,pet,2,201,37.72907,126.4505,,
1803,검디 관광농원 야영장,인천광역시 강화군 길상면 동검리 127-18번지,인천광역시 강화군 길상면 동검길 159-39,23053,mountain,camping,family,2,201,37.5874,126.5139,,
1804,금산산림문화타운캠핑장,충청남도 금산군 남이면 건천리 산 168번지,충청남도 금산군 남이면 느티골길 200,32751,river,glamping,couple,7,703,36.04792,127.373,,
1805,칠갑산자연휴양림,충청남도 청양군 대치면 광대리 산 69-8,충청남도 청양군 대치면 칠갑산로 668-103,33344,sea,easycamping,kids,7,713,36.43129,126.8422,,
1806,알프스 휴양림,충청남도 청양군 남양면 흥산리 476-1,충청남도 청양군 남양면 만수로 1202-20,33308,lake,caravan,pet,7,713,36.37138,126.7484,,
1807,문수산캠핑장,경기도 용인시 처인구 이동읍 묵리 202-3,경기도 용인시 처인구 이동읍 이원로 637-3,17132,mountain,camping,family,3,307,37.16218,127.2535,,
1808,철이네 캠핑랜드,경기도 용인시 처인구 백암면 용천리 627-15,경기도 용인시 처인구 백암면 용천로 205,17182,river,glamping,couple,3,307,37.12373,127.3517,,
1809,용인밤골캠핑장,경기도 용인시 처인구 원삼면 맹리 695-12 외2필지,경기도 용인시 처인구 원삼면 죽양대로1650번길 2-43,17166,sea,easycamping,kids,3,307,37.18567,127.3357,,
1810,대부도캠핑성,경기도 안산시 단원구 대부남동 28-83,경기도 안산시 단원구 부흥로 232-76 (대부남동),15649,lake,caravan,pet,3,308,37.23005,126.5803,,
1811,카라반랜드,경기도 안산시 단원구 대부남동 31-172,경기도 안산시 단원구 수영목길 27-77 (대부남동),15649,mountain,camping,family,3,308,37.23005,126.5803,,
1812,해솔길캠핑장,경기도 안산시 단원구 대부북동 1865-209,경기도 안산시 단원구 연목이길 11-1 (대부북동),15640,river,glamping,couple,3,308,37.25829,126.5731,,
1813,씨엘관광농원,경기도 안산시 단원구 대부동동 1241-3,경기도 안산시 단원구 대부황금로 974-13 (대부동동),15641,sea,easycamping,kids,3,308,37.24939,126.5919,,
1814,핀란드캠핑장,경기도 안산시 단원구 대부남동 1172-41,경기도 안산시 단원구 끝망생이길 28-17 (대부남동),15647,lake,caravan,pet,3,308,37.23005,126.5803,,
1815,고래숲 관광농원,경기도 안산시 단원구 대부남동 530-4,경기도 안산시 단원구 장불길 14 (대부남동),15653,mountain,camping,family,3,308,37.23005,126.5803,,
1816,바다의별 관광농원,경기도 안산시 단원구 대부남동 5-24,경기도 안산시 단원구 부흥로 359-14 (대부남동),15650,sea,easycamping,kids,3,308,37.23005,126.5803,,
1817,캠프라임,경상남도 양산시 원동면 원리 50-12,경상남도 양산시 원동면 원동로 1837-2,50587,lake,caravan,pet,17,1709,35.39196,128.9211,,
1818,자연의꿈,경기도 파주시 법원읍 법원리 133-4,경기도 파주시 법원읍 초리골길 248,10826,mountain,camping,family,3,309,37.85609,126.8942,,
1819,강진 청자촌 오토캠핑장,전라남도 강진군 대구면 사당리 658-5 강진청자촌오토캠핑장,전라남도 강진군 대구면 청자촌길 42-5,59263,river,glamping,couple,11,1101,34.51081,126.7994,,
1820,시냇가캠핑장,충청북도 괴산군 칠성면 비도리 59-2,충청북도 괴산군 칠성면 연풍로쌍곡길 75,28018,sea,easycamping,kids,8,801,36.78243,127.8875,,
1821,솔밭캠프,충청북도 괴산군 칠성면 쌍곡리 84-10번지,충청북도 괴산군 칠성면 쌍곡로 322,28021,lake,caravan,pet,8,801,36.76066,127.8948,,
1822,갈론계곡캠핑장,충청북도 괴산군 칠성면 사은리 181번지,충청북도 괴산군 칠성면 칠성로10길 466-3,28020,mountain,camping,family,8,801,36.73742,127.8464,,
1823,괴강관광농원캠핑장,충청북도 괴산군 칠성면 두천리 378-1번지 괴강관광농원,충청북도 괴산군 칠성면 괴강로 354-14,28017,river,glamping,couple,8,801,36.79914,127.8243,,
1824,후평숲캠핑장,충청북도 괴산군 청천면 후평리 200-12번지,충청북도 괴산군 청천면 후평도원로 129-19,28061,sea,easycamping,kids,8,801,36.65819,127.7575,,
1825,개차반캠핑장,충청북도 괴산군 사리면 소매리 324-3,충청북도 괴산군 사리면 소매1길 102,28045,lake,caravan,pet,8,801,36.8378,127.6667,,
1826,숲속의하모니,충청북도 괴산군 청천면 후평리 200-13번지,충청북도 괴산군 청천면 후평도원로 153-6,28061,mountain,camping,family,8,801,36.65744,127.758,,
1827,동당미펜션 야영장,강원도 횡성군 서원면 압곡리 298-8번지,강원도 횡성군 서원면 압곡로 195,25201,river,glamping,couple,4,416,37.47523,127.8893,,
1828,헬로 카라반,인천광역시 강화군 삼산면 매음리 897,인천광역시 강화군 삼산면 어류정길198번길 8,23007,sea,easycamping,kids,2,201,37.6646,126.3404,,
1829,강화도 아침 숲속야영장,인천광역시 강화군 길상면 선두리 843-68번지,인천광역시 강화군 길상면 해안남로 860-2,23051,lake,caravan,pet,2,201,37.61296,126.478,,
1830,오션파크,충청남도 태안군 남면 몽산리 782-13번지,충청남도 태안군 남면 몽산포길 161,32152,sea,easycamping,kids,7,702,36.67499,126.2799,,
1831,펜션벨뷰캠핑장,강원도 평창군 봉평면 흥정리 82번지,강원도 평창군 봉평면 흥정계곡4길 249-2,25300,lake,caravan,pet,4,413,37.66271,128.3075,,
1832,숲과개울펜션야영장,강원도 평창군 방림면 방림리 1775-2번지,강원도 평창군 방림면 고원로 1505-8,25365,mountain,camping,family,4,413,37.44145,128.3588,,
1833,리프레쉬캠핑장,강원도 평창군 봉평면 흥정리 360-2,강원도 평창군 봉평면 흥정계곡4길 7-25,25300,river,glamping,couple,4,413,37.65018,128.3198,,
1834,천하마을야영장,경상남도 남해군 미조면 송정리 1378번지,경상남도 남해군 미조면 남해대로397번길 18 (천하리경로당),52441,sea,easycamping,kids,17,1705,34.74302,128.032,,
1835,힐링아일랜드 글램핑,경상남도 남해군 삼동면 지족리 1149-2번지 힐링아일랜드 글램핑,경상남도 남해군 삼동면 죽방로 169,52444,lake,caravan,pet,17,1705,34.82897,127.9874,,
1836,남해 더왕 글램핑장,경상남도 남해군 설천면 진목리 1190-1번지,경상남도 남해군 설천면 설천로 224-79,52402,mountain,camping,family,17,1705,34.8848,127.9087,,
1837,버드하우스 캠핑장,경상남도 남해군 창선면 대벽리 277 북창선초등학교,경상남도 남해군 창선면 서부로 1455-10,52449,river,glamping,couple,17,1705,34.91661,128.0325,,
1838,완주에코오토캠핑장,전라북도 완주군 동상면 대아리 279,전라북도 완주군 동상면 대아수목로 144-1,55344,lake,caravan,pet,9,908,35.98078,127.3037,,
1839,농업회사법인에덴동산캠핑장,전라북도 완주군 경천면 경천리 397-8,전라북도 완주군 경천면 오복대석길 102-13,55302,mountain,camping,family,9,908,36.01299,127.2537,,
1840,다람쥐쉼터야영장,전라북도 완주군 운주면 고당리 491,전라북도 완주군 운주면 금고당로 1014,55301,river,glamping,couple,9,908,36.02923,127.3485,,
1841,힐링캠핑장,전라북도 완주군 동상면 신월리 223-1,전라북도 완주군 동상면 동상주천로 160-27,55345,sea,easycamping,kids,9,908,35.96014,127.3075,,
1842,예원캠핑장,전라북도 완주군 동상면 수만리 741-1,전라북도 완주군 동상면 송광수만로 1079-125,55344,lake,caravan,pet,9,908,35.92662,127.2577,,
1843,선야봉캠핑장,전라북도 완주군 운주면 고당리 230,전라북도 완주군 운주면 금고당로 727,55301,mountain,camping,family,9,908,36.05237,127.3433,,
1844,완주소양캠핑장,전라북도 완주군 소양면 해월리 895,전라북도 완주군 소양면 해월신왕길 144-39,55347,river,glamping,couple,9,908,35.86303,127.2707,,
1845,호연재,전라북도 완주군 소양면 대흥리 478,전라북도 완주군 소양면 송광수만로 373-8,55348,sea,easycamping,kids,9,908,35.89409,127.2414,,
1846,로뎀하우스,전라북도 완주군 운주면 고당리 524,전라북도 완주군 운주면 금고당로 1070-14,55301,lake,caravan,pet,9,908,36.02517,127.3505,,
1847,비채야영장,전라북도 완주군 동상면 사봉리 921,전라북도 완주군 동상면 동상로 1260-13,55345,mountain,camping,family,9,908,35.92558,127.3062,,
1848,갯골캠핑장,경기도 시흥시 월곶동 520-240,경기도 시흥시 동서로 137-71 (월곶동),14970,river,glamping,couple,3,323,37.38955,126.762,,
1849,작은쉼터야영장,경기도 시흥시 죽율동 620번지,경기도 시흥시 죽율로 25 (죽율동),15050,lake,caravan,pet,3,323,37.34924,126.759,,
1850,돌풀마루,전라남도 구례군 산동면 위안리 757-3번지,전라남도 구례군 산동면 산수유꽃길로 117 (돌풀마루),57605,mountain,camping,family,11,1105,35.32886,127.478,,
1851,귀한농부학교,경기도 파주시 법원읍 금곡리 422,경기도 파주시 법원읍 술이홀로1333번길 128,10806,sea,easycamping,kids,3,309,37.88267,126.8722,,
1852,은사시 캠핑장,경기도 파주시 적성면 자장리 567-1,경기도 파주시 적성면 자장로 115,10801,lake,caravan,pet,3,309,37.95658,126.8443,,
1853,공릉관광지 캠핑장,경기도 파주시 조리읍 장곡리 420-7,경기도 파주시 조리읍 장곡로 218,10940,mountain,camping,family,3,309,37.74984,126.8372,,
1854,밤골 캠핑장,경기도 파주시 파평면 율곡리 69-2,경기도 파주시 파평면 장승배기로268번길 141,10809,river,glamping,couple,3,309,37.88735,126.8227,,
1855,비학농원 캠핑장,경기도 파주시 법원읍 직천리 760-4,경기도 파주시 법원읍 만월로613번길 217,10806,sea,easycamping,kids,3,309,37.89115,126.9147,,
1856,반디 캠프,경기도 파주시 광탄면 기산리 517-2,경기도 파주시 광탄면 기산로 207,10953,lake,caravan,pet,3,309,37.77501,126.9209,,
1857,심학산야영장,경기도 파주시 서패동 178-18,경기도 파주시 돌곶이길 57 (서패동),10883,mountain,camping,family,3,309,37.71462,126.6969,,
1858,플레이랜드 캠핑장,경기도 파주시 광탄면 영장리 90,경기도 파주시 광탄면 보광로538번길 21,10953,sea,easycamping,kids,3,309,37.7557,126.9091,,
1859,광명 도덕산 캠핑장,경기도 광명시 하안동 549번지,경기도 광명시 밤일안로42번길 69 (하안동),14260,lake,caravan,pet,3,314,37.4592,126.8605,,
1860,불태산야영장,전라남도 장성군 진원면 진원리 584-1,전라남도 장성군 진원면 고산로 61-164,57245,mountain,camping,family,11,1116,35.28586,126.8365,,
1861,횡성노다지야영장,강원도 횡성군 청일면 춘당리 216-1번지 해오름살림학교,강원도 횡성군 청일면 춘당로 232,25253,river,glamping,couple,4,416,37.61774,128.1585,,
1862,모꼬지캠핑장,전라북도 김제시 금산면 쌍용리 546-55,전라북도 김제시 금산면 모악로 167-16,54347,sea,easycamping,kids,9,903,35.71908,127.0109,,
1863,청계동 솔바람 야영장,전라남도 곡성군 곡성읍 신기리 1061-3번지,전라남도 곡성군 곡성읍 청계동로 415-46,57526,lake,caravan,pet,11,1103,35.31142,127.2629,,
1864,아리솔캠핑장,전라남도 곡성군 고달면 고달리 860번지,전라남도 곡성군 고달면 고산로 343-23,57546,mountain,camping,family,11,1103,35.28603,127.3564,,
1865,목사골야영장,전라남도 곡성군 목사동면 용봉리 425번지,전라남도 곡성군 목사동면 용봉길 91-109,57554,river,glamping,couple,11,1103,35.10592,127.3125,,
1866,하늘나리 캠핑장,전라남도 곡성군 죽곡면 하한리 685,전라남도 곡성군 죽곡면 상한길 255-4,57551,sea,easycamping,kids,11,1103,35.16042,127.398,,
1867,염포야영장,전라남도 고흥군 봉래면 외초리 311번지 야영장,전라남도 고흥군 봉래면 우주로 3844,59570,lake,caravan,pet,11,1102,34.43035,127.4944,,
1868,팔영산 자연휴양림 야영장,전라남도 고흥군 영남면 우천리 산 350-1번지,전라남도 고흥군 영남면 팔영로 1347-418,59521,mountain,camping,family,11,1102,34.62208,127.4396,,
1869,나로힐링캠핑장,전라남도 고흥군 봉래면 외초리 333-1,전라남도 고흥군 봉래면 우주로 3810-7,59570,river,glamping,couple,11,1102,34.43302,127.4932,,
1870,돌고래오토캠핑장,충청남도 태안군 남면 몽산리 661-4번지,충청남도 태안군 남면 몽대로 512-21,32152,sea,easycamping,kids,7,702,36.6741,126.2696,,
